poi_id,poi_name,poi_category,poi_latitude,poi_longitude,poi_ratings,,,,,
9593887402,Trường THCS Tri Thủy,school,20.7003503003977,105.955216,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
622215255,2 St N,bus-stop,44.927759900475,-93.405843,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
5388449008,末東口,bus-stop,34.9389462996476,135.2043751,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10130228017,Le Chaudron Cathare,fast-food,43.2052028005405,2.3642748,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
9626942242,New Bismark Store,convenience-store,27.7419099999751,85.302904,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
1212564648,Parcul Terra,park,45.7954352789838,21.2264357181528,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
8968371659,Volcano Primary School,school,0.379190099960613,32.56131,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
189161895,7-Eleven,convenience-store,22.6630924511723,120.487778989071,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
10004442470,Pause gourmande,coffee-shop,45.0302036004653,1.1279858,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
432068279,Al Imam Al Shaf'i,school,32.2062621996015,35.2819813,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
4351227376,อังคาร สุชาติ คชสาร,coffee-shop,12.7167139996498,101.243436,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
449158597,Thomas Jefferson High School at Thomas Edison,school,32.7777471160066,-96.8691789550211,"{3.0,4.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0}",,,,,
